date,open,high,low,close,volume
2023-12-07 00:00:00+05:30,227.0,232.3,224.0,224.25,498890
2023-12-08 00:00:00+05:30,224.5,228.15,224.5,227.15,449070
2023-12-11 00:00:00+05:30,227.9,229.9,225.9,228.9,111880
2023-12-12 00:00:00+05:30,228.9,237.8,228.55,233.05,278060
2023-12-13 00:00:00+05:30,234.4,235.4,229.7,232.3,176730
2023-12-14 00:00:00+05:30,233.5,247.15,233.0,244.75,680960
2023-12-15 00:00:00+05:30,245.4,252.15,240.9,243.15,550320
2023-12-18 00:00:00+05:30,241.1,242.5,233.25,238.3,502510
2023-12-19 00:00:00+05:30,238.3,244.4,235.15,241.9,474000
2023-12-20 00:00:00+05:30,240.0,243.5,232.55,236.7,536580
2023-12-21 00:00:00+05:30,229.6,256.95,229.6,249.9,423740
2023-12-22 00:00:00+05:30,250.1,250.1,243.15,245.35,282410
2023-12-26 00:00:00+05:30,245.0,246.9,242.1,245.1,285290
2023-12-27 00:00:00+05:30,245.1,248.4,238.2,241.15,331710
2023-12-28 00:00:00+05:30,242.8,243.6,239.0,240.1,195180
2023-12-29 00:00:00+05:30,238.1,239.7,234.6,237.35,343260
2024-01-01 00:00:00+05:30,237.35,240.35,236.25,238.45,109840
2024-01-02 00:00:00+05:30,239.8,239.8,225.65,229.1,612350
2024-01-03 00:00:00+05:30,228.5,230.1,224.5,227.65,355730
2024-01-04 00:00:00+05:30,229.8,229.8,221.4,226.6,157930
2024-01-05 00:00:00+05:30,227.8,230.0,221.3,222.8,349630
2024-01-08 00:00:00+05:30,223.9,224.0,211.4,215.55,1065860
2024-01-09 00:00:00+05:30,216.6,218.4,214.15,215.35,175390
2024-01-10 00:00:00+05:30,215.15,219.1,213.2,217.25,181190
2024-01-11 00:00:00+05:30,220.5,221.0,215.8,217.35,216860
2024-01-12 00:00:00+05:30,217.3,219.4,214.85,216.1,193400
2024-01-15 00:00:00+05:30,219.0,219.0,206.0,208.1,879900
2024-01-16 00:00:00+05:30,207.5,213.0,206.0,207.05,822340
2024-01-17 00:00:00+05:30,206.0,214.0,202.7,211.7,500040
2024-01-18 00:00:00+05:30,212.6,212.6,205.55,209.95,350880
2024-01-19 00:00:00+05:30,212.9,214.5,208.1,209.75,259900
2024-01-20 00:00:00+05:30,209.5,212.5,207.5,208.9,157740
2024-01-23 00:00:00+05:30,207.05,211.5,204.25,206.55,276670
2024-01-24 00:00:00+05:30,206.95,212.8,205.4,208.5,283130
2024-01-25 00:00:00+05:30,208.5,209.75,205.1,206.15,129740
2024-01-29 00:00:00+05:30,183.25,205.2,183.25,199.55,2048900
2024-01-30 00:00:00+05:30,199.5,200.8,194.0,197.5,731660
2024-01-31 00:00:00+05:30,197.85,201.05,191.5,193.1,1400590
2024-02-01 00:00:00+05:30,193.3,198.2,190.7,192.85,361260
2024-02-02 00:00:00+05:30,193.15,202.65,192.4,198.8,421610
2024-02-05 00:00:00+05:30,201.45,201.9,192.45,193.2,587330
2024-02-06 00:00:00+05:30,193.7,197.9,193.7,196.4,361240
2024-02-07 00:00:00+05:30,197.8,209.1,195.1,206.05,1186970
2024-02-08 00:00:00+05:30,208.9,208.9,198.0,199.45,677590
2024-02-09 00:00:00+05:30,198.1,203.7,195.0,200.1,664310
2024-02-12 00:00:00+05:30,202.5,203.3,179.95,184.05,643090
2024-02-13 00:00:00+05:30,186.8,202.5,181.0,186.7,1754590
2024-02-14 00:00:00+05:30,186.2,187.2,174.1,177.15,1138190
2024-02-15 00:00:00+05:30,177.15,192.4,177.15,184.2,1961770
2024-02-16 00:00:00+05:30,187.5,189.0,183.95,187.1,1384010
2024-02-19 00:00:00+05:30,189.65,192.0,185.5,188.15,1210220
2024-02-20 00:00:00+05:30,188.0,191.5,186.0,191.05,353960
2024-02-21 00:00:00+05:30,192.45,192.45,186.25,187.85,502100
2024-02-22 00:00:00+05:30,188.4,189.5,186.5,188.4,349950
2024-02-23 00:00:00+05:30,189.8,190.1,183.8,184.55,270680
2024-02-26 00:00:00+05:30,187.1,187.1,181.6,183.2,445450
2024-02-27 00:00:00+05:30,183.2,189.8,182.2,183.8,435760
2024-02-28 00:00:00+05:30,184.0,186.4,180.2,181.1,168130
2024-02-29 00:00:00+05:30,181.0,183.5,178.6,181.65,313160
2024-03-01 00:00:00+05:30,184.1,185.0,182.3,183.3,196460
2024-03-02 00:00:00+05:30,183.3,191.5,178.6,184.2,18720
2024-03-04 00:00:00+05:30,185.0,186.0,175.65,177.4,584880
2024-03-05 00:00:00+05:30,178.9,180.5,176.3,177.3,746330
2024-03-06 00:00:00+05:30,175.2,177.15,165.65,168.0,1225880
2024-03-07 00:00:00+05:30,168.0,168.3,164.0,164.45,676510
2024-03-11 00:00:00+05:30,164.45,164.45,155.25,160.0,1180810
2024-03-12 00:00:00+05:30,161.9,161.9,155.3,156.55,568510
2024-03-13 00:00:00+05:30,157.8,157.8,148.0,149.0,787930
2024-03-14 00:00:00+05:30,149.05,155.35,146.7,150.6,1568180
2024-03-15 00:00:00+05:30,152.6,167.6,152.5,166.25,3370160
2024-03-18 00:00:00+05:30,166.5,174.5,166.5,169.35,1419290
2024-03-19 00:00:00+05:30,169.3,176.15,167.3,173.45,1134190
2024-03-20 00:00:00+05:30,173.5,174.5,168.0,169.6,1279290
2024-03-21 00:00:00+05:30,170.05,171.9,164.9,166.25,832880
2024-03-22 00:00:00+05:30,166.1,167.8,162.3,164.7,674100
2024-03-26 00:00:00+05:30,164.7,166.35,157.15,158.4,818480
2024-03-27 00:00:00+05:30,159.9,161.4,154.4,158.95,2602690
2024-03-28 00:00:00+05:30,160.85,171.4,159.0,166.2,2031910
2024-04-01 00:00:00+05:30,172.0,180.5,171.0,179.25,1423180
2024-04-02 00:00:00+05:30,179.25,181.0,176.0,180.0,520510
2024-04-03 00:00:00+05:30,179.45,185.1,178.1,182.8,725400
2024-04-04 00:00:00+05:30,183.5,186.6,179.7,185.45,523620
2024-04-05 00:00:00+05:30,185.1,186.5,179.0,180.55,804620
