date,open,high,low,close,volume
2023-12-07 00:00:00+05:30,983.95,983.95,932.0,939.9,409172
2023-12-08 00:00:00+05:30,948.65,970.9,931.0,934.75,325504
2023-12-11 00:00:00+05:30,934.65,940.0,908.5,933.0,534907
2023-12-12 00:00:00+05:30,944.0,948.65,925.0,928.85,243458
2023-12-13 00:00:00+05:30,933.6,944.9,913.1,929.2,391389
2023-12-14 00:00:00+05:30,931.0,939.9,920.45,925.6,167500
2023-12-15 00:00:00+05:30,925.6,934.25,919.6,925.05,222504
2023-12-18 00:00:00+05:30,924.0,930.0,913.65,922.8,220187
2023-12-19 00:00:00+05:30,927.35,950.0,921.2,936.45,368071
2023-12-20 00:00:00+05:30,945.5,955.0,915.0,919.85,427088
2023-12-21 00:00:00+05:30,915.0,949.0,908.0,938.25,457072
2023-12-22 00:00:00+05:30,938.3,977.7,938.3,973.85,450388
2023-12-26 00:00:00+05:30,973.85,977.0,953.95,963.65,159490
2023-12-27 00:00:00+05:30,968.45,972.95,949.35,956.65,311242
2023-12-28 00:00:00+05:30,960.2,970.0,930.0,962.75,523171
2023-12-29 00:00:00+05:30,967.95,972.0,954.05,959.15,385084
2024-01-01 00:00:00+05:30,965.4,967.0,947.2,951.35,138433
2024-01-02 00:00:00+05:30,951.3,957.0,941.85,944.55,147467
2024-01-03 00:00:00+05:30,943.0,965.0,938.45,959.0,168149
2024-01-04 00:00:00+05:30,959.0,1000.0,959.0,990.25,343491
2024-01-05 00:00:00+05:30,1000.0,1022.8,996.0,1001.85,299322
2024-01-08 00:00:00+05:30,1012.0,1018.3,989.0,1000.05,182263
2024-01-09 00:00:00+05:30,1008.0,1008.0,985.0,991.3,119699
2024-01-10 00:00:00+05:30,991.15,1004.95,978.25,995.15,347664
2024-01-11 00:00:00+05:30,996.75,1074.45,993.45,1045.7,629954
2024-01-12 00:00:00+05:30,1049.95,1057.2,1016.0,1020.3,228079
2024-01-15 00:00:00+05:30,1029.9,1031.85,993.35,1000.0,310542
2024-01-16 00:00:00+05:30,998.8,1022.75,991.7,1000.85,341225
2024-01-17 00:00:00+05:30,1009.0,1049.35,1000.0,1029.9,578347
2024-01-18 00:00:00+05:30,1026.05,1068.0,1010.0,1061.25,355753
2024-01-19 00:00:00+05:30,1065.0,1098.0,1060.55,1093.65,490308
2024-01-20 00:00:00+05:30,1105.2,1114.85,1071.6,1088.55,154290
2024-01-23 00:00:00+05:30,1100.0,1144.8,1100.0,1130.5,520242
2024-01-24 00:00:00+05:30,1137.85,1165.7,1112.25,1124.25,461145
2024-01-25 00:00:00+05:30,1134.2,1137.8,1103.0,1107.5,361232
2024-01-29 00:00:00+05:30,1126.65,1140.0,1081.1,1134.8,294268
2024-01-30 00:00:00+05:30,1138.0,1138.0,1110.0,1115.8,226611
2024-01-31 00:00:00+05:30,1125.9,1174.8,1115.8,1148.3,387936
2024-02-01 00:00:00+05:30,1152.25,1200.4,1144.15,1198.4,327897
2024-02-02 00:00:00+05:30,1210.0,1305.1,1204.2,1249.0,896030
2024-02-05 00:00:00+05:30,1257.0,1260.25,1198.15,1214.1,568577
2024-02-06 00:00:00+05:30,1218.0,1272.0,1215.0,1234.9,693169
2024-02-07 00:00:00+05:30,1248.25,1258.55,1225.1,1235.6,579183
2024-02-08 00:00:00+05:30,1254.55,1266.3,1242.0,1258.85,234618
2024-02-09 00:00:00+05:30,1284.05,1308.85,1257.3,1269.5,789550
2024-02-12 00:00:00+05:30,1272.65,1448.45,1270.1,1346.5,3103496
2024-02-13 00:00:00+05:30,1346.5,1358.8,1322.5,1349.7,544219
2024-02-14 00:00:00+05:30,1339.95,1348.7,1290.0,1321.9,378401
2024-02-15 00:00:00+05:30,1334.9,1407.3,1325.35,1390.0,530476
2024-02-16 00:00:00+05:30,1412.0,1513.9,1405.05,1435.65,864142
2024-02-19 00:00:00+05:30,1471.45,1510.0,1378.4,1395.5,511691
2024-02-20 00:00:00+05:30,1397.85,1440.55,1370.0,1400.45,449843
2024-02-21 00:00:00+05:30,1407.4,1480.0,1374.8,1432.25,678598
2024-02-22 00:00:00+05:30,1450.1,1500.0,1413.4,1486.25,438755
