date,open,high,low,close,volume
2023-12-07 00:00:00+05:30,156.0,165.0,155.55,159.0,12843060
2023-12-08 00:00:00+05:30,160.1,164.4,158.2,161.05,5422123
2023-12-11 00:00:00+05:30,162.0,167.55,160.6,161.3,4392200
2023-12-12 00:00:00+05:30,162.3,162.6,156.5,158.1,2809662
2023-12-13 00:00:00+05:30,158.9,158.9,155.75,157.0,1746292
2023-12-14 00:00:00+05:30,158.5,161.4,155.9,156.5,3194866
2023-12-15 00:00:00+05:30,158.0,165.9,157.55,158.65,5535670
2023-12-18 00:00:00+05:30,159.8,168.2,157.6,166.15,15278739
2023-12-19 00:00:00+05:30,171.0,173.0,168.2,169.05,17388296
2023-12-20 00:00:00+05:30,170.7,175.0,155.0,159.3,12631842
2023-12-21 00:00:00+05:30,156.05,165.5,154.55,164.2,6145402
2023-12-22 00:00:00+05:30,165.05,167.6,161.6,164.05,3870616
2023-12-26 00:00:00+05:30,164.5,170.2,164.05,166.25,4793996
2023-12-27 00:00:00+05:30,167.3,171.0,164.15,165.55,4605403
2023-12-28 00:00:00+05:30,166.4,167.5,163.6,165.15,2369841
2023-12-29 00:00:00+05:30,166.25,166.25,162.5,162.9,2249245
2024-01-01 00:00:00+05:30,163.4,165.9,159.5,163.9,5380004
2024-01-02 00:00:00+05:30,164.0,175.95,163.1,174.0,20579003
2024-01-03 00:00:00+05:30,175.4,178.95,172.5,174.3,8786144
2024-01-04 00:00:00+05:30,175.65,177.1,172.6,173.0,4426508
2024-01-05 00:00:00+05:30,173.75,174.15,168.4,170.85,3165454
2024-01-08 00:00:00+05:30,171.85,175.8,166.7,167.85,4967662
2024-01-09 00:00:00+05:30,169.45,175.95,169.45,173.3,6538209
2024-01-10 00:00:00+05:30,173.5,174.05,169.0,170.7,2965362
2024-01-11 00:00:00+05:30,171.5,174.5,170.55,171.35,2407192
2024-01-12 00:00:00+05:30,172.5,177.95,171.55,172.5,6152146
2024-01-15 00:00:00+05:30,173.8,177.2,170.6,174.0,6601510
2024-01-16 00:00:00+05:30,174.9,179.6,169.15,171.55,6912470
2024-01-17 00:00:00+05:30,170.7,174.25,168.9,170.35,3137957
2024-01-18 00:00:00+05:30,170.8,172.0,162.65,168.55,3203783
2024-01-19 00:00:00+05:30,170.2,171.75,169.5,170.9,2435723
2024-01-20 00:00:00+05:30,172.0,186.5,171.15,183.6,21759588
2024-01-23 00:00:00+05:30,187.6,202.35,181.6,185.6,30842873
2024-01-24 00:00:00+05:30,188.05,196.25,186.05,190.0,10653438
2024-01-25 00:00:00+05:30,191.35,214.4,191.0,209.25,35022024
2024-01-29 00:00:00+05:30,211.5,214.35,206.1,207.15,9300712
2024-01-30 00:00:00+05:30,208.8,212.65,204.0,207.7,7443673
2024-01-31 00:00:00+05:30,208.5,219.7,207.55,211.7,12064197
2024-02-01 00:00:00+05:30,217.4,239.4,216.7,230.95,37765128
2024-02-02 00:00:00+05:30,235.15,270.0,231.75,265.2,48697945
