date,open,high,low,close,volume
2023-12-07 00:00:00+05:30,36205.0,36600.0,36200.05,36542.35,5507
2023-12-08 00:00:00+05:30,36749.0,36749.0,35990.0,36266.9,4412
2023-12-11 00:00:00+05:30,36600.0,36600.0,36150.05,36252.45,3226
2023-12-12 00:00:00+05:30,36260.0,36452.45,35945.0,35983.15,8012
2023-12-13 00:00:00+05:30,36101.0,36191.45,35500.0,35926.0,6964
2023-12-14 00:00:00+05:30,36199.0,36239.9,35550.0,35626.45,6890
2023-12-15 00:00:00+05:30,35800.0,35996.0,35290.0,35367.45,13113
2023-12-18 00:00:00+05:30,35499.95,36180.05,35451.0,35693.8,7863
2023-12-19 00:00:00+05:30,35793.0,36200.0,35282.5,35344.65,20335
2023-12-20 00:00:00+05:30,35544.0,36100.0,35200.0,35476.45,17651
2023-12-21 00:00:00+05:30,35446.0,35700.8,34977.7,35166.35,9448
2023-12-22 00:00:00+05:30,35400.0,35466.0,35025.0,35109.35,12352
2023-12-26 00:00:00+05:30,35299.35,35871.45,35150.4,35735.95,6141
2023-12-27 00:00:00+05:30,35800.0,35824.75,35261.0,35323.4,6107
2023-12-28 00:00:00+05:30,35539.0,37150.0,35483.05,36931.8,16287
2023-12-29 00:00:00+05:30,36931.8,37048.9,36390.1,36847.0,8767
2024-01-01 00:00:00+05:30,37070.0,37750.0,36780.2,37490.0,6084
2024-01-02 00:00:00+05:30,37725.0,37725.0,36900.0,37008.3,3823
2024-01-03 00:00:00+05:30,37008.3,37008.3,36500.5,36716.3,2547
2024-01-04 00:00:00+05:30,36925.0,36925.0,36500.05,36681.65,2088
2024-01-05 00:00:00+05:30,37049.9,37049.9,36509.0,36855.2,2568
2024-01-08 00:00:00+05:30,36999.0,37425.15,36660.0,37340.95,5104
2024-01-09 00:00:00+05:30,37500.0,37887.05,37011.15,37810.95,17315
2024-01-10 00:00:00+05:30,37810.95,37887.7,36750.0,36815.4,4254
2024-01-11 00:00:00+05:30,36965.0,37367.65,36704.1,36825.75,3431
2024-01-12 00:00:00+05:30,36925.8,37048.75,36650.1,36733.55,2173
2024-01-15 00:00:00+05:30,36887.9,37222.25,36596.35,37034.45,16864
2024-01-16 00:00:00+05:30,37199.0,37708.0,37063.0,37240.1,8648
2024-01-17 00:00:00+05:30,37045.0,37290.0,36835.75,37261.35,4492
2024-01-18 00:00:00+05:30,37105.0,37534.5,36600.0,37407.3,11779
2024-01-19 00:00:00+05:30,37500.0,37600.0,37201.0,37516.55,14359
2024-01-20 00:00:00+05:30,37310.0,37621.0,37301.0,37506.6,1539
2024-01-23 00:00:00+05:30,37510.0,37987.0,37510.0,37847.3,14501
2024-01-24 00:00:00+05:30,37850.0,38787.6,37580.15,38657.5,10361
2024-01-25 00:00:00+05:30,38650.0,39008.55,38600.0,38697.35,11726
2024-01-29 00:00:00+05:30,38900.0,38964.05,38275.45,38572.25,2706
2024-01-30 00:00:00+05:30,38600.0,38800.0,38300.2,38726.65,10810
2024-01-31 00:00:00+05:30,38800.0,38921.0,38499.05,38687.5,2831
2024-02-01 00:00:00+05:30,38800.0,38800.0,38265.0,38704.6,8349
2024-02-02 00:00:00+05:30,38754.0,39159.7,38561.55,38807.0,4199
2024-02-05 00:00:00+05:30,38877.0,39100.0,38000.0,38349.0,2418
2024-02-06 00:00:00+05:30,38443.95,38715.0,38200.0,38417.45,2599
2024-02-07 00:00:00+05:30,38495.0,38646.3,38080.0,38383.9,4946
2024-02-08 00:00:00+05:30,38552.0,38849.8,37825.1,38644.4,8796
2024-02-09 00:00:00+05:30,39100.0,40165.9,38305.0,38535.45,18832
2024-02-12 00:00:00+05:30,38535.45,38867.9,37600.0,37822.7,2911
2024-02-13 00:00:00+05:30,37978.7,38177.45,37500.2,37649.25,4469
2024-02-14 00:00:00+05:30,37725.0,38100.0,37332.65,38000.55,3252
2024-02-15 00:00:00+05:30,38111.0,38500.0,37545.4,38264.55,2139
2024-02-16 00:00:00+05:30,38331.0,38749.9,38111.05,38374.15,1445
2024-02-19 00:00:00+05:30,38374.2,38568.5,37780.6,37964.7,5655
2024-02-20 00:00:00+05:30,38319.0,38319.0,36866.1,37114.55,7950
2024-02-21 00:00:00+05:30,37300.0,37790.0,37021.15,37512.9,7623
2024-02-22 00:00:00+05:30,37797.95,37797.95,37107.0,37512.1,2890
2024-02-23 00:00:00+05:30,37558.0,38300.05,37387.65,38187.95,3164
