date,open,high,low,close,volume
2023-12-07 00:00:00+05:30,390.45,401.0,385.75,394.4,1048520
2023-12-08 00:00:00+05:30,398.2,416.7,398.2,409.5,2595110
2023-12-11 00:00:00+05:30,412.0,414.8,402.45,410.25,1374324
2023-12-12 00:00:00+05:30,412.55,432.65,411.0,427.6,2570480
2023-12-13 00:00:00+05:30,430.0,462.1,428.0,457.55,3422029
2023-12-14 00:00:00+05:30,468.45,475.3,450.0,454.85,2112653
2023-12-15 00:00:00+05:30,459.1,479.5,455.4,467.45,2323615
2023-12-18 00:00:00+05:30,469.25,469.25,450.95,454.5,1631714
2023-12-19 00:00:00+05:30,456.75,456.75,437.0,440.3,1797180
2023-12-20 00:00:00+05:30,443.0,452.0,376.05,410.0,3156547
2023-12-21 00:00:00+05:30,408.0,455.95,396.55,438.9,5354607
2023-12-22 00:00:00+05:30,444.15,449.9,435.65,443.3,1546790
2023-12-26 00:00:00+05:30,445.25,455.75,440.0,445.8,1552398
2023-12-27 00:00:00+05:30,446.5,455.0,443.1,452.8,1595311
2023-12-28 00:00:00+05:30,455.0,465.95,444.55,445.55,1568307
2023-12-29 00:00:00+05:30,445.55,447.9,433.6,436.4,1399264
2024-01-01 00:00:00+05:30,437.8,444.0,433.5,435.75,979687
2024-01-02 00:00:00+05:30,438.55,456.0,428.9,452.45,1916773
2024-01-03 00:00:00+05:30,455.5,464.7,455.5,458.8,1607462
2024-01-04 00:00:00+05:30,461.75,467.1,453.0,455.65,1449081
2024-01-05 00:00:00+05:30,458.35,461.1,450.25,453.85,1055711
2024-01-08 00:00:00+05:30,455.7,458.95,441.1,445.85,906989
2024-01-09 00:00:00+05:30,449.6,453.0,441.2,443.5,929155
2024-01-10 00:00:00+05:30,439.1,453.8,436.0,451.35,1377409
2024-01-11 00:00:00+05:30,454.25,470.0,451.0,457.95,2380828
2024-01-12 00:00:00+05:30,460.0,469.85,456.0,461.1,1078908
2024-01-15 00:00:00+05:30,465.7,476.5,460.05,464.3,1849169
2024-01-16 00:00:00+05:30,467.25,474.9,440.85,459.85,1466628
2024-01-17 00:00:00+05:30,449.95,465.75,449.0,461.65,1008156
2024-01-18 00:00:00+05:30,461.45,489.1,460.2,478.6,2899015
2024-01-19 00:00:00+05:30,484.9,502.0,479.0,488.35,3052003
2024-01-20 00:00:00+05:30,492.05,493.7,480.05,483.0,905454
2024-01-23 00:00:00+05:30,486.8,498.0,444.0,454.7,2109080
2024-01-24 00:00:00+05:30,456.0,485.1,456.0,480.7,1543673
2024-01-25 00:00:00+05:30,482.0,498.0,482.0,488.95,1405835
2024-01-29 00:00:00+05:30,492.4,515.65,482.65,494.95,2278099
2024-01-30 00:00:00+05:30,500.95,512.75,498.0,504.05,1325324
2024-01-31 00:00:00+05:30,507.3,540.0,505.5,537.25,2438181
2024-02-01 00:00:00+05:30,542.0,544.5,520.15,530.05,1957401
2024-02-02 00:00:00+05:30,535.3,541.55,524.45,530.75,1049074
2024-02-05 00:00:00+05:30,533.0,533.35,506.05,518.95,1135816
2024-02-06 00:00:00+05:30,523.3,538.0,520.45,536.0,1029892
2024-02-07 00:00:00+05:30,539.9,565.0,529.25,550.9,3023711
2024-02-08 00:00:00+05:30,562.9,611.0,562.65,591.8,4694787
2024-02-09 00:00:00+05:30,597.7,612.0,572.0,593.7,2503336
2024-02-12 00:00:00+05:30,595.5,596.4,527.0,535.6,3435660
2024-02-13 00:00:00+05:30,538.0,549.5,453.45,524.05,3627628
2024-02-14 00:00:00+05:30,512.3,558.0,502.25,551.5,2070649
2024-02-15 00:00:00+05:30,555.0,564.75,552.1,558.15,1130365
2024-02-16 00:00:00+05:30,560.8,560.8,533.0,538.35,1069760
2024-02-19 00:00:00+05:30,540.05,547.25,520.3,528.35,1344369
2024-02-20 00:00:00+05:30,530.55,538.0,520.0,529.45,698971
2024-02-21 00:00:00+05:30,532.1,537.6,506.5,513.3,1245256
2024-02-22 00:00:00+05:30,517.0,522.75,500.5,515.1,983462
2024-02-23 00:00:00+05:30,517.7,524.45,511.5,513.25,586582
2024-02-26 00:00:00+05:30,515.85,518.4,501.0,506.2,764779
2024-02-27 00:00:00+05:30,506.0,517.0,506.0,513.6,704788
2024-02-28 00:00:00+05:30,514.95,519.1,491.8,504.1,947700
2024-02-29 00:00:00+05:30,509.0,529.75,501.55,520.9,1548940
2024-03-01 00:00:00+05:30,526.05,535.0,522.0,525.8,709753
2024-03-02 00:00:00+05:30,528.0,528.3,515.0,517.6,155694
2024-03-04 00:00:00+05:30,520.0,520.8,506.5,510.5,579662
2024-03-05 00:00:00+05:30,511.05,515.9,506.05,508.3,530221
2024-03-06 00:00:00+05:30,509.65,509.7,481.1,488.85,1112053
2024-03-07 00:00:00+05:30,491.15,498.45,465.0,466.65,1755020
