date,open,high,low,close,volume
2023-12-07 00:00:00+05:30,86.6,94.4,86.6,92.3,53082188
2023-12-08 00:00:00+05:30,92.6,93.6,89.05,90.75,16327894
2023-12-11 00:00:00+05:30,91.0,93.45,90.25,91.15,12199649
2023-12-12 00:00:00+05:30,91.75,99.3,91.2,95.25,83805618
2023-12-13 00:00:00+05:30,95.9,100.65,94.8,99.65,51936101
2023-12-14 00:00:00+05:30,100.5,119.55,100.25,111.35,193717874
2023-12-15 00:00:00+05:30,113.55,116.5,108.0,110.75,43632082
2023-12-18 00:00:00+05:30,111.2,115.15,108.3,111.15,28847631
2023-12-19 00:00:00+05:30,111.75,113.5,108.95,109.75,16526738
2023-12-20 00:00:00+05:30,110.5,112.6,100.55,101.7,27249398
2023-12-21 00:00:00+05:30,99.0,106.15,96.9,105.75,19913079
2023-12-22 00:00:00+05:30,106.3,107.0,103.3,105.6,12018664
2023-12-26 00:00:00+05:30,106.1,106.8,104.7,105.5,7790552
2023-12-27 00:00:00+05:30,106.0,115.25,106.0,114.0,63321401
2023-12-28 00:00:00+05:30,115.8,136.8,115.5,128.0,234662818
2023-12-29 00:00:00+05:30,128.0,130.45,124.0,125.95,47498850
2024-01-01 00:00:00+05:30,126.0,133.95,122.75,129.1,59160163
2024-01-02 00:00:00+05:30,129.8,130.4,125.4,127.15,21117216
2024-01-03 00:00:00+05:30,127.1,130.5,125.75,126.8,17954305
2024-01-04 00:00:00+05:30,127.6,132.35,126.65,128.6,24596544
2024-01-05 00:00:00+05:30,129.35,130.2,124.7,127.7,14924792
2024-01-08 00:00:00+05:30,128.1,128.35,123.7,124.2,9038812
2024-01-09 00:00:00+05:30,125.3,128.35,123.6,125.7,13926169
2024-01-10 00:00:00+05:30,125.65,125.75,122.7,123.95,7714596
2024-01-11 00:00:00+05:30,124.6,131.75,124.05,126.85,33901416
2024-01-12 00:00:00+05:30,127.65,128.1,126.25,126.65,7612136
2024-01-15 00:00:00+05:30,127.5,136.85,127.4,132.9,58742842
2024-01-16 00:00:00+05:30,133.6,139.05,128.15,131.55,30753838
2024-01-17 00:00:00+05:30,129.45,140.4,127.05,137.75,52876313
2024-01-18 00:00:00+05:30,137.95,139.5,129.4,137.7,29996826
2024-01-19 00:00:00+05:30,138.6,163.0,138.6,159.4,129698708
2024-01-20 00:00:00+05:30,161.3,178.3,160.3,167.8,73289549
2024-01-23 00:00:00+05:30,169.45,169.7,148.0,149.9,44763598
2024-01-24 00:00:00+05:30,149.9,168.2,145.55,165.75,46968738
