date,open,high,low,close,volume
2023-12-07 00:00:00+05:30,630.0,647.5,626.0,643.2,111614
2023-12-08 00:00:00+05:30,648.0,657.4,637.55,640.2,136568
2023-12-11 00:00:00+05:30,657.5,672.2,646.5,672.2,247880
2023-12-12 00:00:00+05:30,689.5,705.8,675.0,705.8,405434
2023-12-13 00:00:00+05:30,713.0,723.0,680.0,699.85,377240
2023-12-14 00:00:00+05:30,706.5,715.0,694.0,697.75,122474
2023-12-15 00:00:00+05:30,705.0,712.5,695.4,704.7,139138
2023-12-18 00:00:00+05:30,704.7,710.0,697.5,699.1,96434
2023-12-19 00:00:00+05:30,704.65,705.0,695.0,701.3,102352
2023-12-20 00:00:00+05:30,710.0,736.3,674.7,691.8,610722
2023-12-21 00:00:00+05:30,692.0,715.15,676.25,703.6,141420
2023-12-22 00:00:00+05:30,712.5,737.5,710.0,719.55,260004
2023-12-26 00:00:00+05:30,737.0,737.0,705.9,720.05,194288
2023-12-27 00:00:00+05:30,720.0,730.0,706.5,709.9,92852
2023-12-28 00:00:00+05:30,710.0,717.3,695.0,697.25,89686
2023-12-29 00:00:00+05:30,710.0,732.1,707.5,732.1,406176
2024-01-01 00:00:00+05:30,749.0,833.5,745.1,809.7,1942944
2024-01-02 00:00:00+05:30,822.5,867.5,814.5,860.75,1482644
2024-01-03 00:00:00+05:30,871.6,872.4,826.25,836.4,493668
2024-01-04 00:00:00+05:30,840.0,859.95,830.0,840.7,384814
2024-01-05 00:00:00+05:30,845.0,872.0,832.45,849.45,631172
2024-01-08 00:00:00+05:30,859.5,962.2,859.5,942.3,2163008
2024-01-09 00:00:00+05:30,950.5,982.6,942.4,950.35,720154
2024-01-10 00:00:00+05:30,949.5,982.5,925.0,965.3,868296
2024-01-11 00:00:00+05:30,974.0,1003.4,955.0,968.0,717648
2024-01-12 00:00:00+05:30,963.9,968.7,935.0,939.65,321242
2024-01-15 00:00:00+05:30,948.5,948.5,889.7,912.0,259964
2024-01-16 00:00:00+05:30,916.5,946.5,910.0,929.0,327804
2024-01-17 00:00:00+05:30,925.0,984.0,913.0,957.85,397688
2024-01-18 00:00:00+05:30,958.9,964.8,882.35,944.8,320406
2024-01-19 00:00:00+05:30,952.5,970.9,939.8,948.1,198798
2024-01-20 00:00:00+05:30,960.9,960.9,934.85,936.35,108480
