date,open,high,low,close,volume
2023-12-07 00:00:00+05:30,1553.0,1559.6,1541.1,1553.5,114034
2023-12-08 00:00:00+05:30,1554.5,1557.85,1540.65,1543.15,98012
2023-12-11 00:00:00+05:30,1540.0,1563.55,1537.35,1554.85,95437
2023-12-12 00:00:00+05:30,1559.0,1563.35,1548.15,1560.05,97398
2023-12-13 00:00:00+05:30,1560.2,1564.0,1550.05,1562.15,103907
2023-12-14 00:00:00+05:30,1568.6,1590.0,1567.55,1581.9,280800
2023-12-15 00:00:00+05:30,1590.0,1621.0,1586.15,1613.05,519332
2023-12-18 00:00:00+05:30,1612.05,1625.0,1602.1,1610.0,185641
2023-12-19 00:00:00+05:30,1605.05,1628.5,1602.1,1606.6,164564
2023-12-20 00:00:00+05:30,1606.6,1627.35,1575.1,1583.45,239699
2023-12-21 00:00:00+05:30,1575.0,1599.0,1575.0,1586.05,81934
2023-12-22 00:00:00+05:30,1607.75,1607.75,1580.05,1595.1,55416
2023-12-26 00:00:00+05:30,1600.0,1607.0,1585.0,1594.25,90138
2023-12-27 00:00:00+05:30,1600.0,1602.85,1575.05,1581.3,56440
2023-12-28 00:00:00+05:30,1597.0,1597.0,1579.4,1588.85,64181
2023-12-29 00:00:00+05:30,1588.85,1607.0,1576.0,1598.55,265178
2024-01-01 00:00:00+05:30,1608.55,1684.0,1590.7,1668.75,685849
2024-01-02 00:00:00+05:30,1674.25,1735.0,1660.0,1679.15,811967
2024-01-03 00:00:00+05:30,1675.9,1689.4,1655.1,1680.2,171190
2024-01-04 00:00:00+05:30,1685.0,1687.0,1636.0,1646.2,147222
2024-01-05 00:00:00+05:30,1646.1,1703.35,1643.5,1669.9,169901
2024-01-08 00:00:00+05:30,1678.0,1678.0,1630.0,1632.95,65096
2024-01-09 00:00:00+05:30,1643.95,1644.4,1617.0,1639.6,120346
2024-01-10 00:00:00+05:30,1643.0,1649.8,1625.9,1633.65,82125
2024-01-11 00:00:00+05:30,1647.0,1657.7,1616.5,1645.7,117672
2024-01-12 00:00:00+05:30,1649.8,1677.0,1642.7,1648.65,169217
2024-01-15 00:00:00+05:30,1678.0,1699.95,1612.0,1628.45,256256
2024-01-16 00:00:00+05:30,1651.0,1664.7,1628.1,1652.35,147804
2024-01-17 00:00:00+05:30,1635.5,1642.35,1621.1,1624.9,104248
2024-01-18 00:00:00+05:30,1624.95,1632.9,1590.0,1594.15,113969
2024-01-19 00:00:00+05:30,1599.9,1630.0,1599.9,1616.8,87142
2024-01-20 00:00:00+05:30,1630.0,1652.8,1605.5,1642.35,72550
2024-01-23 00:00:00+05:30,1654.95,1654.95,1595.0,1623.65,120466
2024-01-24 00:00:00+05:30,1601.05,1605.85,1560.0,1565.3,711423
2024-01-25 00:00:00+05:30,1575.0,1587.6,1565.0,1575.5,163839
2024-01-29 00:00:00+05:30,1587.75,1587.75,1565.15,1570.15,458266
2024-01-30 00:00:00+05:30,1585.0,1585.0,1562.4,1571.8,94838
2024-01-31 00:00:00+05:30,1571.8,1603.25,1566.0,1592.9,249915
