date,open,high,low,close,volume
2023-12-07 00:00:00+05:30,1006.95,1018.4,995.65,1012.2,177905
2023-12-08 00:00:00+05:30,1012.0,1016.5,996.0,1005.25,43793
2023-12-11 00:00:00+05:30,1008.0,1008.0,991.0,997.65,47696
2023-12-12 00:00:00+05:30,990.0,1014.2,990.0,996.0,52808
2023-12-13 00:00:00+05:30,997.3,1007.35,993.0,1004.3,229004
2023-12-14 00:00:00+05:30,1005.0,1008.25,989.0,994.1,213513
2023-12-15 00:00:00+05:30,997.85,1001.05,952.9,968.55,131233
2023-12-18 00:00:00+05:30,968.55,990.1,962.05,964.1,204957
2023-12-19 00:00:00+05:30,963.3,974.45,945.25,948.35,97893
2023-12-20 00:00:00+05:30,953.0,954.9,909.0,924.1,110318
2023-12-21 00:00:00+05:30,916.95,952.15,901.55,928.85,253059
2023-12-22 00:00:00+05:30,935.0,954.6,926.85,951.25,254983
2023-12-26 00:00:00+05:30,959.6,959.6,926.0,946.95,174442
2023-12-27 00:00:00+05:30,948.8,955.9,938.1,950.05,175024
2023-12-28 00:00:00+05:30,953.0,959.0,944.5,947.55,195838
2023-12-29 00:00:00+05:30,948.0,953.8,937.6,947.0,241591
2024-01-01 00:00:00+05:30,947.3,956.5,938.5,948.8,108660
2024-01-02 00:00:00+05:30,954.0,955.0,936.55,951.1,125731
2024-01-03 00:00:00+05:30,951.1,954.5,939.25,941.75,93822
2024-01-04 00:00:00+05:30,942.9,947.45,930.0,935.65,118801
2024-01-05 00:00:00+05:30,939.0,950.0,929.9,944.0,133623
2024-01-08 00:00:00+05:30,949.0,960.0,944.0,952.6,222620
2024-01-09 00:00:00+05:30,957.0,986.0,945.25,966.9,233630
2024-01-10 00:00:00+05:30,972.0,977.75,952.0,969.95,132410
2024-01-11 00:00:00+05:30,976.0,1001.2,968.0,996.0,443996
2024-01-12 00:00:00+05:30,999.0,1032.5,998.2,1022.25,221183
2024-01-15 00:00:00+05:30,1025.35,1075.1,1025.35,1062.35,299562
2024-01-16 00:00:00+05:30,1065.0,1098.0,1045.6,1051.2,375774
2024-01-17 00:00:00+05:30,1045.0,1070.0,1035.0,1061.75,129537
2024-01-18 00:00:00+05:30,1060.0,1073.2,1033.1,1049.25,128520
