date,open,high,low,close,volume
2023-12-07 00:00:00+05:30,27900.0,28149.8,27551.0,28020.5,19069
2023-12-08 00:00:00+05:30,27880.5,28151.0,27536.05,27670.25,21927
2023-12-11 00:00:00+05:30,27880.0,28381.6,27742.85,28302.6,22308
2023-12-12 00:00:00+05:30,28250.0,28800.0,28200.05,28606.8,19543
2023-12-13 00:00:00+05:30,28507.5,28932.45,28220.05,28536.85,16860
2023-12-14 00:00:00+05:30,28550.0,28892.0,28465.7,28733.05,16406
2023-12-15 00:00:00+05:30,28799.0,28997.65,28640.0,28758.9,18437
2023-12-18 00:00:00+05:30,28789.0,28859.3,28480.0,28557.0,9633
2023-12-19 00:00:00+05:30,28700.0,28724.65,28407.05,28585.95,11149
2023-12-20 00:00:00+05:30,28779.9,28779.9,28108.55,28253.0,15113
2023-12-21 00:00:00+05:30,28005.0,28498.0,27950.0,28213.8,32973
2023-12-22 00:00:00+05:30,28213.8,28372.35,27905.75,28186.55,21741
2023-12-26 00:00:00+05:30,28370.0,28860.0,28257.2,28606.75,15472
2023-12-27 00:00:00+05:30,28599.8,29250.0,28429.9,28644.9,27058
2023-12-28 00:00:00+05:30,28650.0,28879.85,28501.0,28601.5,9507
2023-12-29 00:00:00+05:30,28700.0,28901.0,28444.05,28653.3,11742
2024-01-01 00:00:00+05:30,28750.0,28750.0,28351.0,28461.6,5760
2024-01-02 00:00:00+05:30,28610.0,28610.0,27950.0,28088.55,16850
2024-01-03 00:00:00+05:30,28088.55,28435.0,28020.4,28221.75,9011
2024-01-04 00:00:00+05:30,28440.0,28498.0,28175.0,28357.9,14453
2024-01-05 00:00:00+05:30,28200.0,28250.05,26931.35,27023.3,78459
2024-01-08 00:00:00+05:30,26983.05,27600.0,26950.05,27329.65,34058
2024-01-09 00:00:00+05:30,27501.0,27736.3,27236.3,27312.9,18242
2024-01-10 00:00:00+05:30,27392.95,27392.95,26800.0,26842.15,14247
