date,open,high,low,close,volume
2023-12-07 00:00:00+05:30,941.2,1047.0,936.6,1003.85,2765383
2023-12-08 00:00:00+05:30,1008.1,1013.0,955.0,966.65,847021
2023-12-11 00:00:00+05:30,973.0,973.35,940.25,945.65,558601
2023-12-12 00:00:00+05:30,950.0,955.0,920.0,926.25,441862
2023-12-13 00:00:00+05:30,926.3,944.0,903.1,912.05,550782
2023-12-14 00:00:00+05:30,918.5,925.7,904.4,912.7,522897
2023-12-15 00:00:00+05:30,915.0,933.9,888.0,897.5,710740
2023-12-18 00:00:00+05:30,900.65,939.0,894.05,930.85,651854
2023-12-19 00:00:00+05:30,936.0,951.0,920.3,923.5,274129
2023-12-20 00:00:00+05:30,926.0,929.15,882.0,885.7,311758
2023-12-21 00:00:00+05:30,880.0,912.0,869.0,908.3,303393
2023-12-22 00:00:00+05:30,912.0,920.9,897.0,913.5,203752
2023-12-26 00:00:00+05:30,915.0,925.0,905.15,912.55,346052
2023-12-27 00:00:00+05:30,914.0,923.95,894.0,898.7,310145
2023-12-28 00:00:00+05:30,902.95,927.55,899.1,919.2,444611
2023-12-29 00:00:00+05:30,921.0,939.95,900.1,933.85,859362
2024-01-01 00:00:00+05:30,944.8,949.7,936.0,942.45,329025
2024-01-02 00:00:00+05:30,944.45,955.0,930.1,937.7,362520
2024-01-03 00:00:00+05:30,939.65,952.9,939.65,944.3,250137
2024-01-04 00:00:00+05:30,1005.0,1071.95,983.0,1014.6,7975873
2024-01-05 00:00:00+05:30,1030.0,1045.0,1015.0,1038.2,1137345
2024-01-08 00:00:00+05:30,1038.15,1040.0,1012.0,1014.75,341438
2024-01-09 00:00:00+05:30,1018.5,1025.65,1011.2,1021.05,219963
2024-01-10 00:00:00+05:30,1021.05,1037.8,1014.5,1021.85,374547
2024-01-11 00:00:00+05:30,1023.5,1029.0,1011.25,1020.3,159305
2024-01-12 00:00:00+05:30,1021.0,1023.3,1007.0,1013.55,117332
2024-01-15 00:00:00+05:30,1017.0,1022.0,987.2,1011.35,389747
2024-01-16 00:00:00+05:30,1013.9,1037.5,994.7,1008.7,335717
2024-01-17 00:00:00+05:30,1007.0,1034.95,992.7,1001.9,312608
2024-01-18 00:00:00+05:30,1001.95,1011.75,975.25,997.1,175007
2024-01-19 00:00:00+05:30,1003.8,1010.9,977.55,988.95,274883
2024-01-20 00:00:00+05:30,990.0,998.4,977.95,982.85,80983
2024-01-23 00:00:00+05:30,986.5,1004.95,975.55,984.1,359714
2024-01-24 00:00:00+05:30,980.0,1010.9,971.0,1000.05,428519
2024-01-25 00:00:00+05:30,1000.05,1006.95,991.4,1000.8,194979
2024-01-29 00:00:00+05:30,1000.8,1033.7,999.0,1003.85,530860
2024-01-30 00:00:00+05:30,1004.0,1033.8,1000.0,1007.95,394555
2024-01-31 00:00:00+05:30,1017.65,1069.4,1011.4,1040.0,2126883
2024-02-01 00:00:00+05:30,1048.9,1085.0,1045.05,1051.7,993246
2024-02-02 00:00:00+05:30,1065.0,1098.25,1056.9,1064.3,512473
2024-02-05 00:00:00+05:30,1070.55,1129.35,1069.05,1121.05,914432
2024-02-06 00:00:00+05:30,1125.0,1170.0,1122.05,1164.85,831483
2024-02-07 00:00:00+05:30,1175.0,1209.4,1116.5,1150.3,894803
2024-02-08 00:00:00+05:30,1157.5,1214.5,1142.3,1204.3,469436
2024-02-09 00:00:00+05:30,1140.0,1191.7,1115.25,1173.45,1223641
2024-02-12 00:00:00+05:30,1172.7,1194.65,1117.65,1130.5,364493
2024-02-13 00:00:00+05:30,1132.95,1147.75,1108.95,1119.35,454176
2024-02-14 00:00:00+05:30,1117.0,1162.95,1056.95,1130.8,809686
2024-02-15 00:00:00+05:30,1134.0,1236.95,1134.0,1208.45,2399731
2024-02-16 00:00:00+05:30,1211.0,1219.0,1162.3,1173.5,1637423
2024-02-19 00:00:00+05:30,1177.1,1201.25,1170.1,1180.45,379899
2024-02-20 00:00:00+05:30,1204.05,1234.0,1131.0,1150.4,1537362
2024-02-21 00:00:00+05:30,1156.2,1160.0,1120.0,1124.7,697562
2024-02-22 00:00:00+05:30,1127.45,1146.3,1111.2,1119.25,519833
2024-02-23 00:00:00+05:30,1128.0,1153.0,1114.85,1125.9,1239321
